url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_underscores,url_ip_present,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('form'),html_num_tags('a'),target,html_num_tags
0.0,33.0,15.0,15.0,0.0,0.0,1.0,7.0,0.0,0.0,36.0,2.0,17.0,1,65.0
0.0,273.0,23.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0,8.0
0.0,12.0,14.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,51.0,1.0,198.0,0,259.0
0.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0
0.0,24.0,13.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4.0
0.0,10.0,19.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,18.0,1,64.0
0.0,45.0,13.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,1.0,18.0,1,82.0
0.0,158.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,59.0,1.0,17.0,1,85.0
0.0,33.0,20.0,20.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,6.0
0.0,34.0,18.0,18.0,1.0,0.0,1.0,7.0,0.0,0.0,35.0,0.0,135.0,0,180.0
0.0,9.0,13.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,5.0
0.0,44.0,22.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2.0,7.0,33.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,1286.0,16.0,16.0,0.0,0.0,0.0,61.0,0.0,0.0,301.0,4.0,203.0,0,571.0
0.0,66.0,16.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,1.0,0.0,1,19.0
0.0,0.0,20.0,20.0,0.0,0.0,0.0,22.0,0.0,0.0,44.0,1.0,71.0,0,140.0
0.0,0.0,13.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,7.0,0,19.0
1.0,10.0,19.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,18.0,1,64.0
0.0,37.0,15.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0,13.0
0.0,22.0,17.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,32.0,2.0,29.0,0,82.0
0.0,30.0,19.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1,9.0
0.0,113.0,13.0,13.0,0.0,0.0,0.0,17.0,0.0,0.0,41.0,2.0,17.0,0,79.0
0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,5.0
1.0,1.0,22.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,36.0,1.0,2.0,1,54.0
0.0,13.0,23.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0,327.0,0.0,56.0,1,396.0
0.0,45.0,17.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0,15.0
0.0,13.0,11.0,11.0,0.0,0.0,0.0,23.0,0.0,0.0,83.0,1.0,73.0,0,182.0
0.0,20.0,19.0,19.0,0.0,0.0,0.0,17.0,1.0,1.0,60.0,0.0,145.0,0,226.0
0.0,24.0,15.0,15.0,0.0,1.0,0.0,7.0,0.0,0.0,37.0,1.0,7.0,1,54.0
0.0,31.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
0.0,97.0,15.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,44.0,1.0,36.0,0,85.0
0.0,67.0,13.0,13.0,2.0,0.0,0.0,24.0,0.0,0.0,358.0,1.0,514.0,0,899.0
0.0,0.0,14.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0,9.0
1.0,87.0,20.0,20.0,0.0,0.0,1.0,11.0,0.0,0.0,37.0,2.0,225.0,0,278.0
0.0,30.0,22.0,22.0,0.0,0.0,5.0,18.0,0.0,0.0,86.0,2.0,21.0,1,134.0
0.0,4.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1,7.0
2.0,19.0,29.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,124.0,4.0,35.0,0,204.0
0.0,0.0,13.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,2.0,23.0,0,60.0
0.0,0.0,16.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,564.0,0,754.0
0.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,1,16.0
0.0,142.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
1.0,1.0,34.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
1.0,9.0,14.0,14.0,0.0,0.0,3.0,35.0,0.0,0.0,173.0,5.0,217.0,1,435.0
1.0,50.0,11.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,5.0,0,33.0
2.0,0.0,16.0,16.0,0.0,0.0,0.0,31.0,0.0,0.0,286.0,1.0,157.0,0,477.0
0.0,1.0,21.0,21.0,0.0,0.0,0.0,78.0,0.0,0.0,106.0,1.0,52.0,1,239.0
2.0,10.0,34.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,1.0,15.0,1,56.0
0.0,16.0,17.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,29.0,1.0,2.0,1,43.0
3.0,10.0,40.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,1.0,19.0,1,70.0
0.0,58.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1,7.0
0.0,20.0,16.0,16.0,0.0,0.0,0.0,17.0,0.0,0.0,239.0,0.0,85.0,0,343.0
1.0,10.0,22.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,81.0,1.0,94.0,0,182.0
0.0,0.0,18.0,18.0,0.0,0.0,1.0,48.0,0.0,0.0,235.0,2.0,62.0,0,350.0
0.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1,9.0
0.0,0.0,18.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,310.0,1.0,114.0,0,441.0
0.0,17.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,6.0
2.0,23.0,33.0,33.0,2.0,0.0,0.0,4.0,0.0,0.0,13.0,1.0,1.0,1,22.0
2.0,1.0,36.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
1.0,10.0,33.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,18.0,1,64.0
0.0,38.0,18.0,18.0,0.0,0.0,2.0,18.0,0.0,0.0,43.0,1.0,50.0,1,116.0
2.0,8.0,22.0,22.0,0.0,0.0,3.0,35.0,0.0,0.0,173.0,5.0,217.0,1,435.0
0.0,1.0,17.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,114.0,0.0,1.0,1,130.0
1.0,10.0,23.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,25.0,16.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,29.0,1.0,19.0,0,63.0
0.0,0.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4.0
0.0,20.0,17.0,17.0,1.0,0.0,2.0,40.0,0.0,0.0,199.0,0.0,424.0,0,667.0
0.0,1.0,19.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1,16.0
0.0,45.0,18.0,18.0,0.0,0.0,3.0,42.0,0.0,0.0,98.0,1.0,88.0,0,234.0
0.0,17.0,17.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,4.0,1,24.0
0.0,28.0,20.0,20.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,3.0,0,44.0
0.0,1.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,57.0,1.0,14.0,1,99.0
0.0,18.0,17.0,17.0,0.0,0.0,0.0,17.0,1.0,1.0,60.0,0.0,145.0,0,226.0
0.0,21.0,16.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,25.0,1.0,17.0,0,57.0
0.0,8.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,5.0,1,18.0
1.0,13.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,26.0,1,118.0
0.0,51.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,7.0
0.0,0.0,22.0,22.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4.0
0.0,33.0,20.0,20.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,6.0
0.0,7.0,17.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,17.0,0.0,16.0,0,44.0
2.0,10.0,37.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,1.0,6.0,1,50.0
0.0,39.0,22.0,22.0,0.0,0.0,0.0,7.0,0.0,0.0,28.0,0.0,10.0,0,47.0
0.0,1.0,43.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,5.0
1.0,10.0,20.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,92.0,1,138.0
0.0,31.0,17.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,16.0,0,30.0
0.0,9.0,20.0,20.0,0.0,0.0,0.0,17.0,0.0,0.0,24.0,1.0,33.0,0,77.0
1.0,1.0,34.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,2.0,1,15.0
0.0,73.0,23.0,23.0,0.0,1.0,0.0,5.0,0.0,0.0,18.0,1.0,3.0,1,29.0
0.0,28.0,17.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0,9.0
1.0,1.0,27.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,1.0,13.0,1,32.0
0.0,69.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0,10.0
0.0,22.0,17.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,32.0,2.0,29.0,0,82.0
0.0,29.0,14.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,2992.0,1.0,2664.0,0,5668.0
0.0,17.0,7.0,7.0,0.0,0.0,0.0,30.0,0.0,0.0,79.0,7.0,65.0,0,183.0
0.0,29.0,14.0,14.0,0.0,0.0,0.0,22.0,0.0,0.0,55.0,0.0,22.0,1,101.0
0.0,137.0,18.0,18.0,0.0,0.0,2.0,17.0,0.0,0.0,36.0,1.0,420.0,0,478.0
1.0,10.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,1,15.0
3.0,1.0,57.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0
0.0,14.0,15.0,15.0,1.0,0.0,1.0,5.0,0.0,0.0,11.0,2.0,34.0,0,55.0
0.0,10.0,32.0,32.0,0.0,0.0,1.0,8.0,0.0,0.0,34.0,1.0,10.0,1,56.0
0.0,90.0,17.0,17.0,0.0,0.0,0.0,18.0,0.0,0.0,20.0,0.0,21.0,0,61.0
3.0,1.0,39.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0
0.0,0.0,16.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,67.0,0.0,436.0,0,509.0
0.0,99.0,11.0,11.0,3.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,5.0,0,33.0
0.0,41.0,18.0,18.0,0.0,0.0,1.0,8.0,1.0,1.0,41.0,1.0,119.0,0,174.0
0.0,38.0,13.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,99.0,1.0,56.0,1,180.0
1.0,13.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,26.0,1,118.0
0.0,1.0,104.0,104.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,1.0,0.0,1,22.0
0.0,84.0,13.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,27.0,1.0,20.0,0,68.0
2.0,0.0,28.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,45.0,0,66.0
0.0,13.0,18.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,10.0,0,28.0
1.0,0.0,22.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,269.0,2.0,123.0,0,404.0
0.0,6.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,15.0
1.0,13.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,26.0,1,118.0
0.0,0.0,21.0,21.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4.0
0.0,13.0,15.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0,10.0
1.0,0.0,21.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,26.0,0.0,53.0,0,85.0
0.0,31.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
0.0,158.0,19.0,19.0,0.0,0.0,0.0,6.0,0.0,0.0,59.0,1.0,17.0,1,85.0
0.0,3.0,21.0,21.0,0.0,0.0,0.0,24.0,0.0,0.0,174.0,5.0,219.0,1,424.0
0.0,0.0,14.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,57.0,0.0,60.0,0,132.0
0.0,418.0,11.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0
4.0,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,5.0,1,42.0
0.0,18.0,13.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,5.0
0.0,62.0,23.0,23.0,1.0,0.0,0.0,3.0,0.0,0.0,15.0,1.0,2.0,1,23.0
0.0,1.0,21.0,21.0,0.0,0.0,1.0,8.0,0.0,0.0,146.0,3.0,5.0,1,165.0
0.0,43.0,11.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,1,16.0
0.0,1.0,29.0,29.0,0.0,0.0,0.0,24.0,0.0,0.0,56.0,1.0,7.0,1,90.0
3.0,1.0,32.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
1.0,22.0,14.0,14.0,0.0,0.0,3.0,36.0,0.0,0.0,162.0,5.0,213.0,1,421.0
1.0,13.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,26.0,1,118.0
0.0,6.0,17.0,17.0,0.0,0.0,1.0,9.0,0.0,0.0,18.0,1.0,21.0,0,52.0
0.0,69.0,13.0,13.0,2.0,0.0,0.0,24.0,0.0,0.0,358.0,1.0,514.0,0,899.0
0.0,33.0,20.0,20.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,6.0
0.0,78.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0,10.0
3.0,1.0,42.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0
0.0,9.0,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,1.0,19.0,0,47.0
0.0,25.0,13.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4.0
2.0,10.0,36.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,0.0,20.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,7.0,0,30.0
0.0,120.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
0.0,158.0,19.0,19.0,0.0,0.0,0.0,6.0,0.0,0.0,59.0,1.0,17.0,1,85.0
0.0,11.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0,13.0
0.0,6.0,8.0,8.0,0.0,0.0,0.0,24.0,0.0,0.0,261.0,4.0,154.0,0,445.0
0.0,10.0,16.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0,13.0
0.0,1.0,39.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,6.0
0.0,7.0,18.0,18.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,1.0,66.0,0,106.0
0.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0
0.0,94.0,13.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,27.0,1.0,20.0,0,68.0
1.0,0.0,18.0,18.0,0.0,0.0,4.0,11.0,0.0,0.0,36.0,1.0,40.0,0,94.0
0.0,0.0,22.0,22.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4.0
2.0,1.0,31.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,1,12.0
0.0,41.0,11.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,43.0,0.0,48.0,0,102.0
0.0,11.0,11.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,35.0,1.0,50.0,0,98.0
0.0,25.0,12.0,12.0,1.0,0.0,0.0,8.0,0.0,0.0,26.0,1.0,65.0,0,102.0
0.0,1.0,25.0,25.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,1.0,15.0,1,45.0
2.0,9.0,34.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,18.0,1,64.0
0.0,80.0,17.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,1.0,3.0,0,23.0
0.0,49.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
1.0,10.0,23.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,18.0,1,64.0
0.0,18.0,17.0,17.0,0.0,0.0,0.0,17.0,1.0,1.0,60.0,0.0,145.0,0,226.0
0.0,45.0,14.0,14.0,1.0,0.0,0.0,29.0,0.0,0.0,503.0,1.0,333.0,1,868.0
0.0,72.0,19.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,280.0,3.0,367.0,0,653.0
1.0,62.0,26.0,26.0,6.0,0.0,1.0,22.0,0.0,0.0,68.0,4.0,88.0,1,185.0
0.0,0.0,15.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,5.0
0.0,10.0,21.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,1.0,15.0,1,47.0
0.0,32.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
3.0,10.0,40.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,0.0,16.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,564.0,0,754.0
0.0,33.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
1.0,1.0,23.0,23.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,1,25.0
1.0,6.0,21.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,161.0,3.0,103.0,1,275.0
1.0,49.0,26.0,26.0,0.0,0.0,0.0,13.0,0.0,0.0,75.0,2.0,103.0,1,195.0
0.0,7.0,17.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,35.0,2.0,34.0,0,88.0
1.0,13.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,26.0,1,118.0
1.0,8.0,27.0,27.0,0.0,0.0,1.0,22.0,0.0,0.0,133.0,1.0,100.0,1,259.0
0.0,6.0,15.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,82.0,0.0,54.0,0,143.0
0.0,66.0,14.0,14.0,2.0,0.0,2.0,33.0,0.0,0.0,38.0,4.0,545.0,0,624.0
0.0,33.0,24.0,24.0,0.0,0.0,1.0,8.0,1.0,1.0,41.0,1.0,74.0,0,129.0
0.0,22.0,17.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,33.0,2.0,29.0,0,83.0
0.0,29.0,12.0,12.0,2.0,0.0,1.0,16.0,0.0,0.0,46.0,1.0,163.0,0,229.0
0.0,0.0,17.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0,103.0,0.0,77.0,0,190.0
0.0,0.0,19.0,19.0,0.0,0.0,1.0,35.0,0.0,0.0,106.0,0.0,231.0,0,375.0
2.0,1.0,17.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,125.0,0.0,17.0,1,149.0
0.0,7.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,5.0
0.0,9.0,11.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,6.0
0.0,0.0,27.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,39.0,0,52.0
3.0,1.0,42.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0
0.0,936.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,8.0
0.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,10.0,1,112.0
0.0,15.0,12.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,25.0,0.0,30.0,0,70.0
0.0,83.0,16.0,16.0,4.0,0.0,1.0,47.0,0.0,0.0,129.0,3.0,573.0,0,755.0
2.0,1.0,36.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,17.0,17.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,4.0,1,24.0
1.0,9.0,27.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,1.0,19.0,1,70.0
0.0,32.0,21.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,3.0,1,16.0
0.0,0.0,18.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,95.0,1.0,62.0,0,172.0
2.0,14.0,21.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,5.0,0,33.0
0.0,0.0,19.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,72.0,1.0,61.0,0,151.0
0.0,36.0,27.0,27.0,0.0,0.0,1.0,8.0,1.0,1.0,41.0,1.0,88.0,0,143.0
1.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0
5.0,1.0,46.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1.0,15.0,15.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,3.0,1,17.0
0.0,48.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
2.0,11.0,42.0,42.0,0.0,0.0,1.0,3.0,0.0,0.0,24.0,1.0,3.0,1,34.0
0.0,23.0,17.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,32.0,2.0,29.0,0,82.0
0.0,20.0,12.0,12.0,1.0,0.0,0.0,12.0,0.0,0.0,42.0,1.0,55.0,0,112.0
1.0,1.0,38.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,4.0,1,53.0
0.0,49.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
1.0,13.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,26.0,1,118.0
0.0,0.0,21.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,564.0,0,754.0
0.0,6.0,19.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,1.0,6.0,1,27.0
0.0,0.0,18.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,59.0,0.0,36.0,0,112.0
0.0,10.0,24.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,1.0,4.0,1,23.0
0.0,68.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,8.0,1,22.0
0.0,43.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
0.0,117.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0,9.0
1.0,13.0,34.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,26.0,1,118.0
0.0,127.0,14.0,14.0,4.0,1.0,0.0,7.0,0.0,0.0,61.0,2.0,49.0,0,121.0
0.0,11.0,20.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,19.0,1,56.0
0.0,47.0,28.0,28.0,0.0,0.0,0.0,13.0,0.0,0.0,114.0,0.0,1.0,1,130.0
1.0,8.0,36.0,36.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,8.0,1,20.0
2.0,10.0,37.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,0.0,17.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,67.0,2.0,51.0,0,137.0
0.0,10.0,17.0,17.0,0.0,0.0,0.0,11.0,0.0,0.0,40.0,2.0,431.0,0,486.0
0.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0,16.0
0.0,26.0,17.0,17.0,0.0,0.0,1.0,29.0,0.0,0.0,45.0,3.0,72.0,0,152.0
0.0,139.0,12.0,12.0,4.0,0.0,0.0,13.0,0.0,0.0,62.0,2.0,47.0,0,126.0
2.0,11.0,37.0,37.0,0.0,0.0,0.0,28.0,0.0,0.0,42.0,3.0,65.0,0,140.0
0.0,6.0,25.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1,6.0
0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,6.0
0.0,0.0,26.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,101.0,2.0,139.0,0,247.0
0.0,16.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,5.0
1.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
2.0,17.0,34.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,16.0,1,62.0
0.0,9.0,12.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,2.0,2.0,0,25.0
0.0,182.0,9.0,9.0,0.0,0.0,1.0,10.0,0.0,0.0,125.0,7.0,22.0,1,167.0
0.0,0.0,16.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,125.0,1.0,144.0,0,278.0
1.0,1.0,18.0,18.0,0.0,0.0,0.0,20.0,0.0,0.0,93.0,2.0,29.0,1,146.0
